rgi_id,n_years,SemiImplicit,FluxBased,SIA1D
RGI60-14.07524,100,0.5095244375006587,1.357302829001128,0.34462908699970285
RGI60-14.07524,150,0.8031878955007414,1.983606871500342,0.5469291430008525
RGI60-14.07524,200,0.9899959554995803,2.5530582174997107,0.6399846889999026
RGI60-14.07524,300,1.3938628320001953,3.6721123384995735,1.0253181315001711
RGI60-14.07524,400,1.8333477559999665,4.562437716499517,1.3016986280008496
RGI60-14.07524,500,2.2775574299994332,5.446832491500572,1.5448465885001497
RGI60-01.05355,50,0.10716156000034971,0.1229924925000887,0.08258534299875464
RGI60-01.05355,100,0.17277538899907086,0.21027767450050305,0.18377912700088928
RGI60-01.05355,150,0.24039297900071688,0.29748767250021046,0.17979709999963234
RGI60-01.05355,200,0.31221908049974445,0.3848673590000544,0.27120965699941735
RGI60-01.05355,300,0.4498780750009246,0.5673523539990128,0.3028348449988698
