rgi_id,n_years,SemiImplicit,FluxBased,SIA1D
RGI60-14.07524,100,0.5884694819997094,1.4981079009994573,0.4040040059999228
RGI60-14.07524,150,0.8243253184991772,2.053666918998715,0.49667142199996306
RGI60-14.07524,200,0.992132179500004,2.686428800999238,0.7015010479999546
RGI60-14.07524,300,1.3582666974998574,4.097494929500499,1.0105040629996438
RGI60-14.07524,400,1.8117690384997331,5.482300565499827,1.3934509254995646
RGI60-14.07524,500,2.2587583300000915,6.680975682499593,1.6925749809997797
RGI60-01.05355,50,0.10590192450035829,0.12599990049966436,0.0820676570001524
RGI60-01.05355,100,0.1739997670001685,0.21106374299961317,0.12749026950132247
RGI60-01.05355,150,0.23930890449992148,0.29558438599906367,0.23598633550045633
RGI60-01.05355,200,0.31216770250011905,0.38918438449945825,0.27006131750113127
RGI60-01.05355,300,0.442059146000247,0.5521233224999378,0.293578157000411
